source,target,peso
@arthurbraga8142,@VauanyOliveira,1
@LeicesterForest-kd9sg,@VauanyOliveira,1
@VauanyOliveira,@VauanyOliveira,2
@ElielJosédeoliveira,@Tarcisiodoacre,1
@fernandesaurea,@Tarcisiodoacre,1
@EnzoMatheus-r8s,@Tarcisiodoacre,1
@SociedadePindorama,@Tarcisiodoacre,1
@glaucineidesantos5627,@Tarcisiodoacre,1
@isaquelima7128,@Tarcisiodoacre,1
@bryannunes5961,@Davizintp,1
@vivianeaguiar1460,@vivianeaguiar1460,1
@LeicesterForest-kd9sg,@MiguelJesus-b3p,1
@LHR_Fps,@VislaniaLoiola,1
@TylerMaster_7,@alexsouza554,1
@Marcelo_Gay,@Gabriel_Arcanjo_lgbt,3
@Gabriel_Arcanjo_lgbt,@Gabriel_Arcanjo_lgbt,1
@ivi8060,@nicoledossantos8651,1
@RafaelBomdeBiblia,@PauloMarquesdaSilva-dm2vx,1
@slugcat2.0,@PauloMarquesdaSilva-dm2vx,1
@Miguelv590,@PauloMarquesdaSilva-dm2vx,1
@ivi8060,@larissasoares1989,1
@GustavoHenrique-wb5so,@GustavoHenrique-wb5so,1
@LeicesterForest-kd9sg,@BRENDA-y3u,1
@ivi8060,@mariajosezeze9845,1
@Miguelv590,@narutin_edits1z,1
@indypurple7729,@wagnerrocha9035,1
@LeicesterForest-kd9sg,@BeatrizFernandaFernanda-r4i,1
@Miguelv590,@BeatrizFernandaFernanda-r4i,2
@maisagardenpaisagismo,@marizecasaes6300,1
@ivi8060,@leandromartins604,1
@ivi8060,@ArmyLover-d3p,1
@EvertonLuizSilva-p9f,@saladedespacho2acia823,1
@renatamartins5076,@saladedespacho2acia823,1
@Julie-h6o2c,@daiane4778,1
@daiane4778,@daiane4778,1
@ivi8060,@manuoliveira6225,1
@tadeuvictorhenriquepereira5838,@realmantoday,1
@tadeuvictorhenriquepereira5838,@vin1priv,1
@Giuseppecamolle-ct2wu,@vin1priv,1
@joaovitor2896,@adeliocandidojunior4815,1
@ale.xdr07,@tinocnm,1
@joaovitor2896,@tinocnm,1
@tinocnm,@tinocnm,1
@Miguelv590,@SHUREK-ADM,1
@SHUREK-ADM,@SHUREK-ADM,1
@AnapaulaSilva-n6h8y,@AnapaulaSilva-n6h8y,1
@Miguelv590,@AnapaulaSilva-n6h8y,1
@XuxaJk,@XuxaJk,1
@viniciusalgumacoisa,@groove6593,2
@ivi8060,@groove6593,1
@Miguelv590,@groove6593,1
@LeicesterForest-kd9sg,@groove6593,1
@nick_reus,@marthamaria936,1
@phvinis,@Brunosouza20254,1
@viniciusalgumacoisa,@Brunosouza20254,1
@Miguelv590,@Brunosouza20254,1
@DavaoM,@marclesiadias8218,1
@leidisousa6581,@felipepriest9785,1
@Eevee_verso,@GabrielBadaró-n5o,1
@Eevee_verso,@L34NDROG4M3,1
@chronicallygirl,@hey_filipe,1
@JoaoGustavosantossotero1,@hey_filipe,2
@Eevee_verso,@hey_filipe,1
@Miguelv590,@hey_filipe,1
@chronicallygirl,@anosabatico6460,1
@SandaiKitetsu10,@anosabatico6460,1
@anosabatico6460,@anosabatico6460,1
@Eevee_verso,@anosabatico6460,1
@chronicallygirl,@SUNSHILENTO-j1e,1
@Miguelv590,@SUNSHILENTO-j1e,1
@chronicallygirl,@yohanecristinesilvamelo8728,1
@JoaoGustavosantossotero1,@yohanecristinesilvamelo8728,1
@matheusseita,@yohanecristinesilvamelo8728,1
@adrianna967,@CamilaSilva-q4c7v,1
@BeckhamW,@CamilaSilva-q4c7v,1
@videosworld6802,@wallacesaba8988,1
@Jamilepaiva-nn6bk,@Sharkxx,1
@chronicallygirl,@CamilaSilva-q4c7v,1
@eogzinbrbfury,@Tiooh14,2
@Tiooh14,@Tiooh14,2
@sr.gabrill,@masculinos,1
@marceloblox_d2ofc,@flaviavitoriasantossantiago,1
@sr.gabrill,@ShedletskyDaShoppe,1
@Betiers,@LeticiaAnunciação-d6g,1
@LeticiaAnunciação-d6g,@LeticiaAnunciação-d6g,1
@zebrinhamanigal5545rafa,@zebrinhamanigal5545rafa,1
@ivi8060,@CBYDesign-z8p,1
@ivi8060,@Robertorodrigues-rq3us,1
@ivi8060,@Eduardo66759,1
@Miguelv590,@Eduardo66759,1
@ivi8060,@cidapompeo,1
@Hudgensw,@TatyDaFeliciTaty,1
@sr.gabrill,@cesinhacamarada,1
@sr.gabrill,@lissboa.l,1
@mais_q_merda125,@anaCoutinho-f5m,1
@mais_q_merda125,@Lellagi,1
@mais_q_merda125,@DanielRodrigues-pr2bt,1
@qmiwhisky,@elisangelaM,1
@ivi8060,@mariafulo6328,1
@ivi8060,@Suelyla1960,1
@ivi8060,@ScaffASMR,1
@ivi8060,@marciaaparecida4845,1
@ivi8060,@FeuOFCৎ,1
@FeuOFCৎ,@FeuOFCৎ,1
@ivi8060,@tiagosantos-bw6hb,1
@Nando-xb6rk,@FabrícioGabriel-q4f,1
@LeicesterForest-kd9sg,@AndesomSilva-k3h5u,1
@Miguelv590,@AndesomSilva-k3h5u,1
@PutzCass,@sandraraquel6193,1
@hikpjik8145,@Ig05ig,1
@LeicesterForest-kd9sg,@NeymarEoMelhor-I4y,1
@ricardoaugusto4353,@NeymarEoMelhor-I4y,1
@Miguelv590,@NeymarEoMelhor-I4y,1
@jerusaramos297,@jerusaramos297,1
@Vieira_Gustavo_fe,@tiago.lfernands2331,2
@juniorjotaerre1793,@tiago.lfernands2331,1
@tiago.lfernands2331,@tiago.lfernands2331,5
@Eucoxi,@tiago.lfernands2331,1
@ivi8060,@Verdadepresente777,1
@Laryssa-w5n,@RosaneAtaide,1
@RosaneAtaide,@RosaneAtaide,1
@Pedront1478,@RosaneAtaide,1
@RafaelVinicios-u9v7e,@RosaneAtaide,1
@ivi8060,@cristianeantinolfi9787,1
@Laryssa-w5n,@senhorcalcaquadrada283,1
@MiguelSobrefutebol,@AndressaSantanaInk,1
@nennovaes9378,@AndressaSantanaInk,2
@Imamainer073,@AndressaSantanaInk,1
@NezeliFagundes,@AndressaSantanaInk,1
@Miguelv590,@DavidSeveriano-w6h,1
@agoti6166,@ZeliCarvalho-e1g,1
@swxtortinha8411,@Nēčtøryx,2
@Nēčtøryx,@Nēčtøryx,1
@cabojatikuma4052,@VictorMaurícioDias,1
@1234lolLol-r4v,@VictorMaurícioDias,1
@Miguelv590,@VictorMaurícioDias,1
@mateussemh1007,@Palmeiras2335,1
@Palmeiras2335,@Palmeiras2335,2
@1234lolLol-r4v,@Palmeiras2335,1
@weariedpluto24,@Palmeiras2335,1
@Pedront1478,@Palmeiras2335,2
@Miguelv590,@hellensandy6710,1
@RafaelVinicios-u9v7e,@rafaelplzpb77,1
@mateussemh1007,@RayaneSophia-h9h,2
@RayaneSophia-h9h,@RayaneSophia-h9h,1
@Miguelv590,@RayaneSophia-h9h,1
@Leeknow-2515,@MariaJúlia-w9x3i,1
@linkka7281,@MariaJúlia-w9x3i,1
@Miguelv590,@MariaJúlia-w9x3i,1
@Marcos01828,@Marcos01828,3
@linkka7281,@alietemorais2699,1
@_wiggo,@indecente063,1
@linkka7281,@indecente063,1
@atequeelevenha9313,@syrleneprado458,1
@triceedits1873,@indecente063,1
@beatrizaraujo3909,@beatrizaraujo3909,1
@Miguelv590,@VarnionBr,1
@Luks2709,@EloavictoriaSilvalira,1
@Miguelv590,@BIIh_Princess1010,1
@ivi8060,@LilieBoho,1
@Miguelv590,@thaisnunes8547,1
@LilieBoho,@arysilva633,1
@tamatozon4315,@arysilva633,1
@cintiadiedrich,@fmdb2003,1
@Livy-star2k8,@fmdb2003,1
@Tubekkj,@CileneSilvaRodrigues,1
@Miguelv590,@CileneSilvaRodrigues,1
@ScanorMeli,@lucasfranklin9563,2
@Stoowarb-kp2wo,@icaroarthur9786,1
@jichary,@icaroarthur9786,1
@nkzxxxx,@icaroarthur9786,1
@Curiositesi,@icaroarthur9786,1
@sou.zack.ofc.2.0,@GameMania._.,1
@elbartop1,@PauloHenriqueLELERO,1
@Zé_droguinha-x6j,@PauloHenriqueLELERO,1
@gr_sm,@zeroinfinito722,1
@tamatozon4315,@zeroinfinito722,1
@ninopks,@daniellysantos9806,1
@CauaAMJ,@BrunaPereiradeSousa-h6o,1
@ivi8060,@lusousal2002,1
@ivi8060,@Jusfilosofando,1
@ivi8060,@bernardosabiá,1
@terezagama1402,@terezagama1402,1
@Onfatkx,@terezagama1402,1
@arzog6446,@LucasOliveira-iz6yj,1
@minecraftlolman9210,@carlosmartins9413,1
@carlosmartins9413,@carlosmartins9413,1
@lohanagarcia7659,@LuizPaulo-lo2rz,1
@JoseOtavio-rq8xy,@Família_santos-r5c,1
@ivi8060,@Família_santos-r5c,1
@ivi8060,@MariaSilva-yd6cg,1
@ivi8060,@king2bits_ofc302,1
@milesilva7037,@liviabeatriz2885,1
@MetalReis-s8c,@MetalReis-s8c,1
@ivi8060,@eunaocreio8793,1
@tamatozon4315,@eunaocreio8793,1
@ivi8060,@marianaquinteiro1398,1
@marianaquinteiro1398,@marianaquinteiro1398,1
@CrispinhoSoraivessilvera,@Beatriz-z4s1b,1
@anacristinagomes3088,@adrianamoretidacostaandade910,1
@ivi8060,@lucianeoliveirasantos7611,2
@ivi8060,@RoseaneSantos-l5g,1
@CaioCapela,@brown_tchonnys,1
@brown_tchonnys,@brown_tchonnys,1
@tamatozon4315,@brown_tchonnys,1
@PietrinhoGomes-n8f,@PietrinhoGomes-n8f,1
@alucardvambel2477,@TDB10,1
@alucardvambel2477,@tatianedacostarochamelo4179,1
@tamatozon4315,@tatianedacostarochamelo4179,1
@alucardvambel2477,@EzequielVallim,1
@alucardvambel2477,@donna1960-b,1
@Asmithdtk,@DinisFerreira-s2x,1
@JOSEFAFELICIA,@JOSEFAFELICIA,1
@alucardvambel2477,@VLADIMIRCAMPELO,1
@ivi8060,@Embanadin,2
@alucardvambel2477,@KimberllyEduarda-o9s,1
@alucardvambel2477,@felipesantosdasilva8385,1
@alucardvambel2477,@alessinhalindinha2025,1
@alucardvambel2477,@denysilva2519,1
@YasmimSantos-c5y9f,@LUKZINOFC,1
@casalgaspa,@casalgaspa,1
@aames556,@pabloroberto3932,2
@Alexandre-N1,@pabloroberto3932,1
@vtmnc71,@otakuzinha13,1
@GigiCris,@lucrafyofc,1
@EduardoJosé-f6u,@Borala727,1
@Luiz-7444,@Borala727,1
@LuigiRomani-nu4rg,@Borala727,1
@ngnhl,@ngnhl,1
@ynraider,@ynraider,1
@damariscecilia3731,@luizlopes1946,1
@MOVIESIMPLES,@janiopires8844,1
@matheusacosta6573,@janiopires8844,1
@coentro001,@janiopires8844,1
@gownss_,@janiopires8844,1
@janiopires8844,@janiopires8844,1
@coentro001,@TheLukas7007,1
@EU_Super17,@27cochinha,1
@jottak_brincamt,@karolleoua,1
@karolleoua,@karolleoua,3
@marciohenrique8824,@otnielbernardo5484,1
@isaacfelix-d7c,@isaacfelix-d7c,1
@soulsvoiid,@isaacfelix-d7c,1
@KAUE9W,@podplaygo,1
@CarlosShaoKahn569,@katiamoura999,1
@samolivraslz,@riquinhomalokaoficial5816,1
@hyde2809,@riquinhomalokaoficial5816,1
@soulsvoiid,@riquinhomalokaoficial5816,1
@lorranemoraes8602,@riquinhomalokaoficial5816,1
@riquinhomalokaoficial5816,@riquinhomalokaoficial5816,2
@hyde2809,@JoaoRdSouza,1
@samolivraslz,@MeliodassPr,1
@soulsvoiid,@MeliodassPr,1
@MeliodassPr,@MeliodassPr,1
@YamiBROfficial,@YamiBROfficial,1
@tha1ss,@melissaziebell1743,1
@samolivraslz,@melissaziebell1743,1
@Aoi-z8m-q3y,@EvelinNevesDias,1
@O_Rei_Eterno,@EvelinNevesDias,1
@carloseduardonascimento7910,@EvelinNevesDias,1
@AnaClaraFerreiraPatrício,@EvelinNevesDias,2
@Coronelflorr.io0,@EvelinNevesDias,1
@anacarol-y4k,@anacarol-y4k,1
@soulsvoiid,@SostenesAlvesjesus,1
@soulsvoiid,@ferramentaboats6778,1
@ferramentaboats6778,@ferramentaboats6778,3
@rosaliarodriguesdarocha7502,@Ninjax-Nx,2
@NomadeSouza-k1p,@NomadeSouza-k1p,1
@soulsvoiid,@HenriqueInácio-u8m,1
@AriMelim,@fabriciasilva7945,1
@soulsvoiid,@medleym20produtora20,2
@darknes_DM,@medleym20produtora20,2
@xjxjxjxhxbxhxh-r3c,@medleym20produtora20,1
@VidaEternacomDeus2025,@vivigoulart1372,1
@DiegoSkOfficial,@titanio-w1z,1
@DiegoSkOfficial,@antonio_lucio_de_elvas,1
@fearsome2,@LuizaSilva-v6q,1
@emanuellybittencourt5925,@LuizaSilva-v6q,1
@DiegoSkOfficial,@RyanJunio-s2l1,1
@magdadiniz2976,@vagnermarques4170,1
@elzmoura,@7rdvrdv,1
@HjuhhhFghtff,@7rdvrdv,1
@culturaltosocanaldacultura2966,@culturaltosocanaldacultura2966,1
@alexandredasilvacosta5605,@alexandredasilvacosta5605,1
@patrickprates6835,@patrickprates6835,1
@samaramoura5366,@AgenciaAdTube,1
@topnovelas5970,@AgenciaAdTube,1
@AgenciaAdTube,@AgenciaAdTube,1
@jovempsz7718,@hi.t_ago,1
@karincristiny5858,@hi.t_ago,1
@KauanzinFernandes-gy3nl,@hi.t_ago,1
@sandrarodrigues8010,@sandrarodrigues8010,1
@handesonrenatoguimaraes2615,@sandrarodrigues8010,1
@handesonrenatoguimaraes2615,@raissacordeiro8379,1
@suzysantos3780,@rlvide,1
@janderrodrigues1195,@rlvide,1
@amandamelegatti8661,@rlvide,1
@AmaliaDeniseLima,@rlvide,1
@marcovillela5460,@rlvide,1
@ivi8060,@KarysonRyan,1
@thaysmorais6314,@AnaPaulaDaSilvaSantos-z1p,1
@MarcielSouza-br2qt,@ritadecassia3981,1
@JulianaRochadoNascimento-kn5bb,@JulianaRochadoNascimento-kn5bb,1
@lucianasantos7765,@LeandroTerrinhasilva,1
@LazaroVicenteMiguelgomesLazaro,@LeandroTerrinhasilva,1
@daniloamaranto3183,@kingdragon_2.0,1
@LazaroVicenteMiguelgomesLazaro,@kingdragon_2.0,1
@daniloamaranto3183,@AdrianoMarcosCostaSerravalleRe,1
@nakksu_,@AmazonitaAguiarbarros,1
@Mago-do-kaos,@AmazonitaAguiarbarros,3
@suzysantos3780,@denisesantos7482,1
@everaldoferreira8008,@denisesantos7482,1
@alexandrenericardoso1099,@denisesantos7482,1
@fofoquinhas-d9f,@MarcusVinicius-ur1uk,1
@juliarocha3474,@ericcamposbastosguedes5223,1
@aelyez,@ericcamposbastosguedes5223,1
@fofoquinhas-d9f,@ericcamposbastosguedes5223,1
@AdrielFXs,@LUCASCALEBEFELTZPEREIRA,1
@Maiogamer999gamer,@sagatdantas8154,1
@LazaroVicenteMiguelgomesLazaro,@WellersonYan,1
@Maiogamer999gamer,@MitchelleDias,1
@GK_Bianchi,@LeilaRibeiro-i8s,7
@Maiogamer999gamer,@LeilaRibeiro-i8s,2
@kevinfernandes1895,@LeilaRibeiro-i8s,1
@GK_Bianchi,@Caroline_prochnoww,1
@GK_Bianchi,@leandroaraujo751,1
@belapata2,@lucianasantos-pp7tz,1
@Th3girl.,@lucianasantos-pp7tz,1
@Maiogamer999gamer,@lucianasantos-pp7tz,1
@keilaanielly7749,@dennissondiego7806,1
@HenriqueInácio-u8m,@dennissondiego7806,1
@FranciscoJeovagregorio,@PHzinho-f9k,1
@Zé_Tracinho,@Zé_Tracinho,1
@AlanSilvino-y9r,@pauladavio,1
@LUCASGUILHERME_46,@MyllenaSantos-v3f,1
@Joaquim_Brum,@MyllenaSantos-v3f,1
@nick_reus,@MyllenaSantos-v3f,1
@mercenario_xp,@Kaka_3011,1
@Danony777,@Kaka_3011,1
@Kaka_3011,@Kaka_3011,1
@nick_reus,@SandraRodrigues-p7e,1
@molequin_femboy,@SandraRodrigues-p7e,1
@SrDrian,@nalvanalva1134,1
@Joaquim_Brum,@nalvanalva1134,2
@nick_reus,@nalvanalva1134,1
@molequin_femboy,@nalvanalva1134,1
@Joaquim_Brum,@IsabellyAlves-r7o8f,1
@DragonRepost,@annasophiapatriciodasilva605,1
@DragonRepost,@ivypessoa,1
@DragonRepost,@Igorgtx1,1
@Igorgtx1,@Igorgtx1,1
@DragonRepost,@brunoweyman1875,1
@Danony777,@brunoweyman1875,1
@Joaquim_Brum,@wellingtonalvesferreiraalv7987,1
@Danony777,@wellingtonalvesferreiraalv7987,1
@Danony777,@r.limaa1,1
@DarkLui-ow2xk,@Lucia-z6n,1
@DG.155,@Lucia-z6n,1
@Nic0lly_087,@Lucia-z6n,1
@JoaoLucasLyrics,@CauaDylan,1
@Joaquim_Brum,@CauaDylan,1
@lucyy6234,@AyshaBueno,1
@ShionKenobi,@AyshaBueno,1
@LucasSilva-zb5jb,@gabrielvinicius5030,1
@DG.155,@gabrielvinicius5030,1
@Nic0lly_087,@gabrielvinicius5030,1
@Danony777,@gabrielvinicius5030,1
@Marcelo_Gay,@RobsonSantanadesousa-v1o,1
@Danony777,@Gabriel_Arcanjo_lgbt,1
@carlotafreire4401,@ssblm-z7z,1
@kah-yd2hr,@ssblm-z7z,1
@OliverAiku-c8o,@GuilhermeCastro-o9j,1
@carolinecarvalhobraga6926,@prigytana,1
@Isagi._.Yoichiii01,@AlexandreMarques-i7i8x,1
@ivi8060,@joaocalosschleder5772,1
@ni_bijus,@belezasdavida_mf,1
@cmdtrfsmobile3378,@luciapereira6609,1
@cmdtrfsmobile3378,@R.a.f.aelS.P.,1
@Everton-c3k,@rafaelbrandaosjb,1
@Danony777,@rafaelbrandaosjb,1
@cmdtrfsmobile3378,@Lobo-lh7pu,1
@devimoraes632,@eliasmatias2903,1
@user-lr2un2ge1h,@redpill2024,1
@Kzinda2x,@Kzinda2x,1
@curiosidadescomaepicface,@curiosidadescomaepicface,1
@SandraFernandes-kh8jr,@agroquim8482,1
@tamaraoliveira7084,@marlenemarlene2765,1
@andrezasantos,@andrezasantos,1
@IsabelaDuarte-x2i,@Felipe-c6k7t,1
@heloise.1,@DiogoBrito-rr7ss,1
@heloise.1,@sff-iz3ps,1
@menelikcostamedrado2933,@leoninabatistademoura8836,1
@Ruanggytb,@aqui.no2525,2
@Faz_Wely,@aqui.no2525,1
@ph_games-l3,@yanpaulino5925,1
@yanpaulino5925,@yanpaulino5925,1
@ph_games-l3,@jucelinelemoslima1221,1
@JúliaCruz-l9d,@jucelinelemoslima1221,1
@ph_games-l3,@elaineduarte41,1
@ricassia9188,@cristianoanjos4590,1
@mxguelxz,@claudiadellome1551,1
@Oquadrinheiro,@gilsonjitsu9134,1
@mxguelxz,@vitorsteurer7905,1
@dokebi8225,@KassianevanSlooten,1
@KassianevanSlooten,@KassianevanSlooten,1
@careca5253,@ninharodriguess1761,2
@brunomarques6470,@ninharodriguess1761,2
@andressapinto3602,@andressapinto3602,1
@Ingrid-x7x6r,@HenriqueSantos-dh8nf,1
@HenriqueSantos-dh8nf,@HenriqueSantos-dh8nf,1
@galinhabombada,@socorroferreira9911,1
@denize.brazil4221,@LUCCAA-TV,1
@nelmamaria3555,@LUCCAA-TV,1
@domingosjesusfranco7045,@LUCCAA-TV,1
@NickButterflyzinha,@LUCCAA-TV,1
@cleidelucia7813,@LUCCAA-TV,1
@Nay_ofconyt,@LUCCAA-TV,1
@natan9702,@LUCCAA-TV,1
@gasmos,@gasmos,1
@inteligenciaevolutiva,@marizavisuarte7842,1
@OamantedeJojo,@PROJaiRU,1
@OamantedeJojo,@dionesantos7121,1
@kl_silva07-zw,@Bruna-vp5lj,1
@Ruanggytb,@JL_1.5.7,2
@VitorCT,@JL_1.5.7,2
@Pedrocapa-d7t,@moisesfilardi2239,1
@MEIAnove69.,@Bilypop,1
@caio_xd,@anokjust,1
@Grkmnfr,@HenriqueNathan-06,1
@HenriqueNathan-06,@HenriqueNathan-06,1
@PatriciaSantos-sy6ux,@victorsouzadefaria7648,1
@obemoreal,@victorsouzadefaria7648,1
@MariaRita-gk4wz,@victorsouzadefaria7648,1
@Ruanggytb,@t3t3utub3r91,1
@Andre-o9t9t,@t3t3utub3r91,1
@t3t3utub3r91,@t3t3utub3r91,1
@LiihFerreira-z7e8z,@LiihFerreira-z7e8z,1
@DiscípuloDaVerdade8,@amandajennifermagalhaes9173,1
@glub-u8j,@joaonicolettizinho,1
@EnailleChristina,@joaonicolettizinho,1
@dezoito18sbm,@juniorbrito3992,1
@Fernandu777,@juniorbrito3992,1
@Ruanggytb,@antonioperez2711,1
@Ruanggytb,@Makoto-Souza-r6b,3
@Makoto-Souza-r6b,@Makoto-Souza-r6b,2
@dezoito18sbm,@Makoto-Souza-r6b,1
@Andre-o9t9t,@Makoto-Souza-r6b,1
@Grkmnfr,@danielegalvao9665,1
@Matehus_leatory,@AntoniaStefaneSilva,2
@dezoito18sbm,@AntoniaStefaneSilva,1
@REDfoxyULTRa,@AS29564,1
@dezoito18sbm,@AS29564,1
@dezoito18sbm,@lukasolliveiraoficial,1
@dezoito18sbm,@eula_epjournal,1
@eula_epjournal,@eula_epjournal,1
@dezoito18sbm,@VandrigoWolffoDemo,1
@dezoito18sbm,@JoselitoBezerra-i6s,1
@Andre-o9t9t,@JoselitoBezerra-i6s,1
@dezoito18sbm,@thiagoalvesdias1980,1
@dezoito18sbm,@VeVe.Holler,1
@davihenrique7622,@mimimiloiaconi,1
@mimimiloiaconi,@mimimiloiaconi,1
@dezoito18sbm,@leticiab.8759,1
@CriadordeRiquezas,@CriadordeRiquezas,1
@alguém-y3y,@Vitoriadacostasampaio,1
@dezoito18sbm,@joaovicto9084,1
@gpd1463,@gpd1463,1
@dezoito18sbm,@ySalemLJ,1
@dezoito18sbm,@catarina4420,1
@dezoito18sbm,@HidroponiadoMabrio,1
@HidroponiadoMabrio,@HidroponiadoMabrio,1
@Andre-o9t9t,@HidroponiadoMabrio,1
@dezoito18sbm,@sheilaalmeida2826,1
@dezoito18sbm,@vandickqueiroz7266,1
@dezoito18sbm,@Ryanzin262,1
@dicasparagarotas-b9n,@dicasparagarotas-b9n,1
@dezoito18sbm,@dicasparagarotas-b9n,1
@cleonirlima,@wescleycarioca5289,1
@ISAT_FF愛,@wescleycarioca5289,1
@seltonsouza7862,@Silva853,1
@Silva853,@Silva853,1
@rdz.mm409,@SuzanaSilva-g8n,1
@seltonsouza7862,@LarissaManuela-v8i,1
@Andre-o9t9t,@LarissaManuela-v8i,1
@specialdm,@marjarbor,1
@seltonsouza7862,@marjarbor,1
@Andre-o9t9t,@marjarbor,1
@lucazSants,@AndressaSilvaAlencar-n6p,1
@IannyzinhaNinha,@AndressaSilvaAlencar-n6p,1
@IannyzinhaNinha,@fiqueinervoso98,1
@biscoitocomleite-p5c3u,@kleberjr23,1
@abisaguesuna572,@kleberjr23,1
@AUGUSTOZFATEoficial,@noemiribeiro5533,1
@Alxzinzz,@kleberjr23,1
@niusi._.oficial,@KellyFernandesschuina,1
@0-פרחים,@Markito-r7d,2
@kakosoul,@BlackNoiaParaguaiano,2
@LiihFerreira-z7e8z,@BlackNoiaParaguaiano,1
@gabrielsantos-mo2nu,@BlackNoiaParaguaiano,1
@aylasophie9181,@BlackNoiaParaguaiano,1
@agnaldoviana4325,@BlackNoiaParaguaiano,1
@matheusluz4066,@BlackNoiaParaguaiano,1
@OnildaFecca,@BlackNoiaParaguaiano,2
@Cezar_swb7,@BlackNoiaParaguaiano,1
@Mankkos,@BlackNoiaParaguaiano,1
@Szzjplay,@BlackNoiaParaguaiano,1
@CanalLixosoDoCaralho,@BlackNoiaParaguaiano,1
@RafaelaBorges-y7p,@BlackNoiaParaguaiano,1
@feripe029,@BlackNoiaParaguaiano,1
@0-פרחים,@francisco-ireland.2025,1
@0-פרחים,@TheCarolinevenancio,1
@0-פרחים,@3d8-l4u,1
@3d8-l4u,@3d8-l4u,1
@0-פרחים,@marlonmenezes7627,1
@0-פרחים,@Dsouza_emici,1
@alguém-y3y,@Dsouza_emici,1
@0-פרחים,@RonielgomesDeSouza-l5q,1
@0-פרחים,@albertoroberto9539,1
@0-פרחים,@taniamarino6011,2
@0-פרחים,@EstherhadassaVale,1
@0-פרחים,@CesinhaDiplomata,1
@0-פרחים,@Junior81468,1
@0-פרחים,@AnaPaula-nl5yk,1
@0-פרחים,@PabloPabloDiogo,1
@PabloPabloDiogo,@PabloPabloDiogo,1
@0-פרחים,@Charlesbrasill,2
@anacarolinapedrosa7743,@anacarolinapedrosa7743,1
@0-פרחים,@WanyZabuzaa,2
@LarissaPassos-o6n,@LarissaPassos-o6n,1
@iRetrowave,@LarissaPassos-o6n,1
@Alexandre-N1,@LarissaPassos-o6n,1
@sofia_fria,@amo_o_brasil,1
@B3rolho,@katiadecastro6571,1
@iRetrowave,@katiadecastro6571,1
@galinhabombada,@Gersongpl,1
@galinhabombada,@Larysstar,1
@LidenirArrudaXimenes,@sóqueropazedinheiro,1
@sofia_fria,@emersonsouzateclas2858,1
@pedroricardo7996,,1
@pedroricardo7996,@CARLOSMUNIZ2023,1
@WanderAraujo-u7f,@michellefeldon7139,1
@Cica.vlog2014,@katiapoli9923,1
@DaviEB2010,@CleberRogerioZiemann,1
@tha1ss,@Antoniohenriqueg,1
@DaviEB2010,@Antoniohenriqueg,1
@luziadearaujoribeiro2356,@robertacintra1365,1
@tha1ss,@BrunoLima-w4v,1
@terroristaaposentado4193,@Zéeleição,1
@UnidadeAtos,@Zéeleição,1
@rafaelabastos6334,@Zéeleição,1
@anokjust,@Zéeleição,1
@sidneysilva1317,@Zéeleição,1
@Ruanggytb,@GenesioMachado-v4g,2
@BKnightshade,@GenesioMachado-v4g,1
@BKnightshade,@mob-moz,1
@sofia_fria,,1
,,1
@sofia_fria,@marianadias6045,1
@BKnightshade,@Gui_S2,1
@GaBriel-m4o9h,@MarcosAntonio-o4n,1
@ThalitaSouzaCintra,@ThalitaSouzaCintra,1
@pzin296,@greengames1407,1
@notificaçõesdosistema-l,@steffanypuebla7625,1
@notificaçõesdosistema-l,@laurabuchhorn,2
@notificaçõesdosistema-l,@dotapresentes6568,1
@notificaçõesdosistema-l,@djlucasprime,1
@notificaçõesdosistema-l,@cassienerodrigues3251,1
@notificaçõesdosistema-l,@PedroHenriqueAlvesdeSousaHenri,1
@notificaçõesdosistema-l,@julianafrancoboytchukdonas7508,1
@notificaçõesdosistema-l,@Bolotita_123,1
@notificaçõesdosistema-l,@zaqueuoliveiraalmeida8810,1
@notificaçõesdosistema-l,@deboracorreadesouza3069,1
@notificaçõesdosistema-l,@ricardocdelima9243,1
@DyogoLeao,@carlosnoiram,2
@carlosnoiram,@carlosnoiram,2
@notificaçõesdosistema-l,@querovoltarpraroca1295,1
@notificaçõesdosistema-l,@antoniakelly1315,1
@notificaçõesdosistema-l,@suzanasouza905,1
@notificaçõesdosistema-l,@pinkfloid-l3z,1
@notificaçõesdosistema-l,@arixag3763,1
@notificaçõesdosistema-l,@marciojosealbino2214,1
@notificaçõesdosistema-l,@fcar9001,1
@notificaçõesdosistema-l,@jonathasnery786,1
@notificaçõesdosistema-l,@phmassi,1
@notificaçõesdosistema-l,@Xzmobilador,1
@notificaçõesdosistema-l,@mikaellemoura8430,1
@notificaçõesdosistema-l,@michellcarvalho2418,1
@notificaçõesdosistema-l,@QueroTerUmVlog,2
@notificaçõesdosistema-l,@canseidecontarmoedas779,1
@notificaçõesdosistema-l,@Laurasantoscruz-o7b,1
@notificaçõesdosistema-l,@diogenessoares6571,1
@notificaçõesdosistema-l,@valeriaandrade2403,1
@notificaçõesdosistema-l,@Miih94,1
@Miih94,@Miih94,1
@notificaçõesdosistema-l,@rafaelapereira4420,1
@notificaçõesdosistema-l,@tdetprevost,1
@notificaçõesdosistema-l,@sakurasora9119,1
@notificaçõesdosistema-l,@mirelidomingues5561,1
@notificaçõesdosistema-l,@diegodomingues5798,1
