id,total_comments,total_replies_received
@KarinaTrindade-r7k,2,0
@thepedrous,1,0
@HeitorJardim-f9y,2,1
@nataliasilva7206,1,0
@rosegoncalves9332,1,0
@isabelgregorioferreira2197,1,0
@artimisaconstantinoca3845ai,1,0
@lianagarces9147,1,0
@AnaLuizaSilvaPrado-y3s,3,3
@larissasantos1164,1,0
@claramariacabral,2,2
@detonandogames3984,4,0
@iambito99,1,0
@matheus09685,1,1
@AdrianaMouraVan-Kan,1,0
@NelinhoAlves,1,0
@matildelupepsa,2,0
@lucas_saldanha25,1,1
@tamaramilhomem8998,1,0
@jeffersonGanevAleixandre,1,0
@loohpereira9688,1,0
@Gorillaz-anti-Spwam,1,0
@Bruno.Bastos,1,0
@LuizFernandesSeraphimJr,1,0
@ValentinaGomes_kaianny,1,1
@mikecauan9817,1,0
@noahbilingue5763,1,0
@izabellyesuafamilia,1,1
@mariavalentinaviegas4974,1,0
@lubieskapaganotti2307,4,0
@lucasvalentine8587,1,0
@FabioGoulart-wu5wv,1,1
@veritasobscurabr,2,2
@LeonardoManhaes-sh6bh,2,2
@marombetasmith,1,1
@Cauãmelo_bi,1,0
@naoquerosaber123,1,1
@Baiana.247,1,0
@alexsiqueira7549,1,1
@AnaLuiza-u5z,1,0
@lilialopes5604,2,0
@Joãolucas-d4z4m,1,0
@AnnakarolinaDaSilvaMendes,1,0
@KnightAzuth,1,0
@Fã_clube_da_jun-hee-m2y,1,2
@FãdaPessy,0,0
@viniciuscustodio4631,1,0
@sidineypereira2688,2,0
@Vemor-oficial,1,0
@NICOLAS-c5g8p,1,0
@LanePereira-ju9qk,1,0
@iamarycruz,2,0
@rosilenegarciasales4686,1,0
@emanuelledayemesivagedes2171,2,2
@carinerodriguesnogueira5717,1,0
@exoterico,1,0
@camilagamer28,1,1
@itmah,1,0
@TatiCosta25,1,0
@LauraQueiroz-o3h,3,5
@leabentes5112,1,0
@vitormartinsdeoliveira7903,1,0
@YVNYK3Y,2,1
@TâniaSantos-m8t,1,0
@MariaDoCarmo-pi6hi,1,2
@ivetemmattos,0,0
@henriqueinvernizzi8332,1,0
@vanessacaetano9992,1,2
@xthzp_ney,1,1
@yasminlopes6193,2,5
@Kaeluneee,0,0
@lucasvieira3771,1,0
@valeriacampelo,1,0
@DuduAreal-d1r,1,1
@giovannapagliusodossantos1878,1,0
@vovocomamor7324,1,0
@AnaLíviaAlvesdeLimaLima-m3z,1,0
@Shadow_086-b7y,1,0
@YTDaniel-o9k,1,0
@Socorrodossantoscabral,1,0
@Smilew4y6,1,3
@gui-5g,1,1
@LucimarPenteado,1,0
@LucasHenriqueviana-i2b,1,2
@maedefamiliaivonevalenciar1094,1,0
@italo687,1,8
@ayanecristina460,1,0
@DanieldaSilvaPereiraSantos,1,1
@RenanAlves-w4p,1,1
@mariclarissemarques1829,1,0
@silviasousa2018,1,0
@Chadletsky,1,0
@Gabis-f9k,1,0
@Endiemano,1,0
@amandaliz2567,1,1
@RaquelSantospinto-t2l,3,2
@DUBOficialFanmade,0,0
@AntiSocialismo50,1,1
@CleytonAzraelFerreiraDeAra-i1h,1,4
@ChrysBlox,0,0
@Tx_Anderr,0,0
@deobiM,1,0
@sofiaferreira3256,1,2
@mikaylasouza6376,1,0
@DNZ-q9k,1,3
@Bagucinhadasarah,1,7
@marlenefagundes2940,2,0
@lucianagoncalves9801,1,0
@batepapodeengenharia9029,1,0
@w8i2025,1,0
@rozelyandrade8893,1,2
@taniaoliveira3412,1,0
@PauloFilipe-ne7xi,1,1
@rosanamatos-m4t,1,0
@IzahFelipe-j8y,1,0
@SABIADESSA-d6u,1,0
@VivianeFreitas-n2c,1,1
@sandramartins5523,1,1
@Samuel-blox-u4e,1,6
@URUM9,1,0
@JoãoOliveira-y6l,2,1
@Mari._yyh,1,0
@malianaserrano2581,2,1
@SaraLimaKids,1,0
@consertcell7474,2,1
@marcieleoliveira9698,1,0
@sheistersilva6169,1,0
@pedr_777,1,0
@adeildomartins487,1,5
@thvieira86-alt,1,0
@Laura_aleatoria1,1,0
@EnzoMenezes-si4jz,2,0
@jorgianipolastri1563,1,0
@Alex-SpZl,1,1
@izabelrodrigues2186,2,1
@Alejandro-z3n4d,1,0
@sxntos.051,1,2
@Maequerfalar,1,0
@samuelalves6208,1,0
@nathyparaense7999,2,0
@vnn2025,1,0
@HEHPROJECT,1,0
@PatriciaTelles,1,0
@emokabuloza,1,0
@Samaramirandas,1,0
@alinesamira3894,1,1
@fernandatostes1779,4,4
@FilipeSantana-v3c,1,0
@sanswell622,1,0
@amandaaa7879,1,3
@cacasmile_ofc,0,0
@JoelPaulinow,2,0
@Phziiin_brofc,1,0
@PiveteraizYT,1,0
@vanmarino,1,2
@ArthurNascimento-d3q,1,0
@Thays_16y,0,0
@Moraja-w7q,0,0
@denisemonteirocroche,1,1
@marcoantoniomarinho9741,1,0
@Andreza-hz5ce,1,0
@IgoorRafa,1,0
@gerlianepereiradamasceno3696,1,0
@ArleniSilva-l1r,1,0
@Otáviocassio-m6s,3,0
@valdemardejesusmartinspire9073,3,0
@evanyacorreia6327,1,0
@fabianelapaazevedo48,1,0
@InêsFriezas-v3z,1,0
@myrianop7748,7,0
@gottmidia7,1,0
@rafael235poubel9,1,0
@OtavioHenrique-k7n,1,0
@SofiaMelo-q5e7j,1,0
@nubiaoliveira8642,1,0
@pedrof7670,1,0
@MimicaMimica-w4x,3,1
@kethmdom,1,0
@NINJAFF44_x7,1,0
@SamuelIrmão-s2g,1,0
@martasangiorgio7624,1,0
@TatiSantos-t5m,1,1
@ClaudiaPereiraLima-sn5pr,1,0
@jovemsilvaa,1,0
@JoandersonOliveira-v9n,1,0
@ademirmartinsdesouza3898,1,0
@fernandabasilio1548,2,0
@duduyt016,1,0
@WaidyYidy,1,0
@abitan04,1,0
@raimundofelix2752,1,1
@renatogarciareservayt,0,0
@merydiens,1,0
@MyJenny1964,1,1
@soldiergaming3127,0,0
@rosanebrandao6776,1,1
@rodribs1,1,1
@f.r._mbj,1,0
@pneves211,1,0
@carlosbarreto1604,1,0
@GustavoCaneco,1,0
@ManuelaMendes-u8d,1,0
@ThaylaCousseau,1,1
@gkeopalhaco,0,0
@Oip2,1,0
@DeliaMartinez-xv6zu,1,1
@MárioBastos-m9e,1,0
@putz_ea_clara,1,0
@Dantonxz,2,0
@reginabarbosa1986,1,0
@PauloJoya-y9c,1,0
@nandinha8654,1,0
@Cyber30K,1,0
@Helloa-v5o,1,0
@_nono_carvalho_1851,1,0
@neia2916,1,0
@LuisaBurgardt,1,0
@MissionariaMeireAlves,1,0
@RayssaEster-n1u,1,2
@Valdete-w5m,1,0
@ArthurSerafim-t3s,1,0
@PAULOMARTINELLIBR,1,0
@amootaspio-u4b,1,0
@europaemfoco7715,1,0
@carolinaa_asthetic,1,0
@sandramatos8832,1,1
@lyzziebb4809,0,0
@fabianavaleriaoliveiradasi6936,1,0
@x2Nagi2x,1,0
@ÍtalodaviDacruz,1,0
@farukabdeslan4039,1,0
@dennisarraisTomRiver,1,0
@ludmillasousa4132,1,0
@DaniAraújo_2014,1,0
@genyabacar-qr9uu,1,2
@leandragomesgoncalves3088,0,0
@katerineoliveira411,21,22
@manuelatorres1315,1,0
@gabioliver7073,2,0
@MatheusDeLimaCaneda,1,0
@denilsonlima3883,1,0
@jshk_bel,1,0
@david-gn777,1,0
@alexfernandes1856,1,0
@alexandremendesdegouveia4332,1,0
@felca.denuncia,2,0
@Didi-r4tu08,1,4
@tatianesmedeiros,0,0
@anathaliabarbosa5552,1,0
@Mirella12121,1,0
@paulinho.57,1,0
@Marcos-g2n4j,2,0
@welintongustavos,1,0
@pedro_gabryel39,1,0
@IsaiasMoraisSouza,1,0
@Kamedoka30,1,0
@patyededeofcedits,1,2
@richas099,0,0
@sileidealves9743,1,3
@robsongoes-26,0,0
@SaleteVargas-d8e,1,0
@usermansecuryt,1,0
@gabrielamartins4322,1,0
@MariaClara-vm6xh,1,1
@louisfrench4883,1,0
@Anthony-z9f9c,1,0
@ELIASPlay-tg2qe,1,4
@cyberbeefpv2810,0,0
@Amongcraft1500,0,0
@YasmiDaSilvasouza,1,2
@rafaeluliana8807,1,0
@girleidesilvabarbosa,1,1
@mr-inso,1,4
@nkazin-h8i,4,0
@SergioFernades-l9v,1,3
@benjaminarrola3489,0,0
@enzomiguelpires9364,1,0
@KemillyGarcia-h8j,1,4
@danilobot,1,0
@suelenybulhoes1876,1,0
@MrClaudiomenewaz,1,0
@BelDejesus-d5d,1,2
@MiguelOliveira-v3r,3,3
@LouiseFafaela,2,2
@Loli-iw,1,0
@música222.0,1,0
@Al_VidK,1,0
@Gusfuts,1,2
@GabrielBrito-r5s,0,0
@thaisvbritto4458,1,0
@sombra-grafiteiro,1,3
@wemersonoliveira649,1,0
@AugusttoDalzotto,3,48
@CDTOP,1,0
@regisdejesus1140,1,1
@FatimaCamargo-o3x,1,0
@Lordfralda_009,1,0
@gisellesilva904,1,0
@susouza901,1,0
@PietroThanosRound6,1,0
@NatachaCavalheiro-o3j,1,11
@LoPogbilson,0,0
@andersonceccomnnnjvxf8205,1,0
@DouglasOliveira-qs3pd,2,0
@GodlyII,2,15
@AVZxt.,0,0
@Viniamnesia,1,0
@L.GustavoFroisCarvalho,1,3
@josep-j1y,2,0
@Clara-b6m8c,1,0
@DailsonMotoVloG,1,0
@MarcosMedeirosdaCosta,1,2
@bianca_editszinha,0,0
@bonequinho__,1,0
@alicebrandao7818,1,0
@logicabruta,1,0
@KTX_T_DANIEL,1,1
@LuisAlexFortes,1,0
@jeffersoncandido775,1,0
@Bianca-p2q,1,0
@Nycolas-cria,2,6
@xtheusz,1,4
@MariaIsabel-no7qr,1,0
@ednaldonunes2660,1,0
@marciadafonseca53,1,0
@arthurhdeborba6441,5,4
@Rafaelvllalela,1,1
@JessicaCaroline-t1c,1,0
@valdirarruda8611,1,0
@GabrielSouzaSantos-c4f,1,4
@MariaceciliaMagalhaes-it7cw,1,0
@Nath_ofc844,1,1
@EdtsDaTropaDoTaspio12,1,4
@BrayanViana-r1t,1,0
@XxHenriquexXYT,1,0
@PetersonHenrique-z7s,2,1
@DaviLima-n8c,1,0
@jonathas.lopesz,0,0
@BrunoSilva-nm6bc,1,0
@lin3378,1,0
@Anovaconsciência,1,0
@gustavosad7,1,0
@IMGlimmy,1,0
@anna-livia321,1,0
@elianadebarrosbatista7560,2,0
@LeandroDelgado-rx1qn,1,1
@amiltonbpereira3384,1,0
@juceligdemattos320,2,0
@GabrielHenrique-g7b,1,0
@Ursãopolar,2,0
@YgorPerrera-lj2pd,1,1
@superlua4321,1,1
@Lukas_zero0,0,0
@omotoristacrianca,1,0
@cleciamatos2402,1,0
@Miguellxx,1,0
@Vitoraraujo-c1r,1,0
@mariai.tavaresmoreira8587,1,0
@vascossampaio9727,1,0
@Gxzin17,1,0
@vithoradryano1753,1,2
@jogadordouniverso2037,0,0
@nezukoo-244,1,0
@senegalho,2,0
@lauracristinabuenodasilvab9546,1,0
@Davifabio-c6g,1,0
@mayconrodrigues9874,1,2
@lidianesilva9791,1,1
@alanvinicius5724,1,0
@FamiliaGoncalves-vk2tl,1,0
@Lily-z6h5i,1,1
@NatáliaGouveia-ramalho,0,0
@tom00ufo,1,0
@juninhovanderlei2537,1,0
@dadysilvia11,1,0
@kleitom.ferreira,1,0
@tropadutaspio,1,0
@ChipizinhoAleatorio,1,0
@Joaozinho-ll6zi,1,0
@RosimeriGalvao,1,1
@Adrianacosta-w9f,1,0
@místico_1,1,0
@psicologiabrasil,1,0
@Luan-x9q9g,1,0
@alinebarbosapinheiro5241,1,0
@crystianlima8057,1,1
@GabrielKeyrox,1,0
@ivonetedasilvasantos6535,1,0
@reginabeatrizdasilvamelo3072,1,0
@leandroleoBananeira,2,2
@domingaspinto1262,1,0
@cauaalbino674,1,0
@mariacarmocamargopedro8218,1,1
@vitinhoo160,1,0
@barbaravirginiagames274,1,0
@romariocosta7724,1,0
@MariaLinara,1,0
@drdan312,1,0
@IsaqueEmanuel-e9c,2,1
@KacironeMartinsdeLima,1,0
@Bthrepresentacoes,1,0
@profamarianalavorato,1,0
@lorrainycaroline4312,1,0
@jorgealves5138,1,1
@VT.Vieira,1,1
@fa_clube_da_tropa_do_zanella1,4,8
@chewingpeppers,0,0
@thatwaseasy2019,0,0
@arianeclemente245,2,1
@pedrofernandobarrosmaurici1824,0,0
@teamz1000-zzz,1,3
@claudiabittencourtselbach3187,1,0
@fabiojunio6298,1,0
@MiguelAlvesdeOliveira-se8kr,1,0
@HelianadeOliveira,1,0
@lucassky212,1,0
@007n7_coquette,1,0
@bruba1000,1,0
@SoniaAparecida-x8w,1,0
@Caroliiiineee_Hwyttz,1,0
@MuriloFilho,1,0
@TamiresFerreiradaconceição,1,1
@EmmillyGiacomin,1,0
@oi_sou_a_titia_anny,1,0
@IrisMicaelly-l2e,2,1
@wesleymachado1185,1,0
@arthurtu-vn5qh,1,0
@akashicruz1038,1,0
@fãdocorinthians881,1,0
@AnajuliaBahia-s8w,1,0
@gauchopinturas,1,0
@MarcioSantos-m3l7h,1,2
@carinhaesquisito2,0,0
@JoaoMiguelCardosoSoares-o7m,1,1
@SHOTTZ_01,1,0
@SidneiJose-ps1zx,1,0
@esposa.do_tomioka,1,0
@ManF3,1,2
@darlekatekatedarle,9,7
@JoséHellieltonHellielton,3,2
@GabriellyPortonascimento-x1z,2,1
@RidLav01x,2,0
@EuSouoBraboDaNovaGeração462,0,0
@arletescarlati4676,1,0
@BrenoMoreira-w8p1g,1,0
@Mundo_do_Vitor_Orth,1,0
@eusouoluann-gh6rl,1,0
@TerezaOliveira-i7s,1,2
@wor.ksucess,1,0
@AntonioNeto-r3p,1,0
@maysamonteiro9655,1,0
@Biazinha01081,2,0
@marciasousa1447,1,0
@NonatoCosmo,1,0
@solluaemar,1,0
@tomasalony,1,0
@priscillasauma3500,1,0
@FelipeOliveiraFelix-u8z,2,0
@gildasiosantos8772,1,0
@IDEIAZERO-00,1,0
@edjeannendosamiguel5956,1,0
@DecilhaRochadosSantos,1,0
@Iasmim_santosss,1,0
@Edila-j5d,1,1
@vanvanfortaleza8174,1,0
@MariaEduardaVelloso-l4t,2,0
@RobertoCesar-o5t,2,0
@suzanarufino4177,1,0
@NuriaVieira-j6l5c,1,0
@AnneSophieSantosFerraz,2,0
@hnozz2323,1,0
@PATASeFITAS,1,0
@city_244,1,0
@gargara_artes,1,1
@srdavi2363,0,0
@gilsonperobinhaperoba9528,1,0
@allexandrecardoso6891,1,2
@noiwikwkw,0,0
@ndianara,0,0
@user-espfc2,1,0
@contasecreta_123,1,0
@RafaelGomes-zz2vs,1,0
@dani13rp,1,0
@mirthasoria8166,1,0
@rozeanepereira9187,1,0
@BiancaValdez-j8w,1,0
@DAVI2X8292,1,0
@cr7fan0_0,1,0
@VictorHugoVictor-v7v,2,0
@AdrielleRodrigues-e1w,1,0
@AnnaJullyaCazuzaSantos-z4,1,0
@Dani-b9f2s,1,0
@dailyda_isa,1,4
@gabis2015,0,0
@Tarcisiodamazio,0,0
@brandexju,1,0
@stgamys2181,1,0
@tghedits,1,0
@AureaaraujoSilva-j3h,1,0
@AnaVieira-q5q,1,0
@alison.detroit,1,0
@gilceleoliveira8667,1,0
@NanVieira-p5f,1,0
@BrenoSantosEulampio,1,0
@JoaovitorPinheiro-i4y,1,0
@denilsantos,1,0
@MiguelRodriguesAntonio,1,0
@liaramos388,1,1
@Thigasbralw,1,1
@HelenaCambaúva,1,0
@giovanarogato9163,1,0
@segioluizribeiroribeiro-w3c,1,0
@ViFJB,1,0
@LínguaBrasa,1,0
@trollfaceYT-y1c,1,0
@Lagatama-w6e,1,0
@BernardoMenezes-d5e,1,0
@Ryanluccaapolinariocosta,2,0
@soparajogosguiksoparajogos8999,1,0
@TifanyMikaelly,1,0
@Luizmonichel,4,0
@ssccppCP,1,0
@Jaciel-h1j,1,1
@JoaoPedro-pi1ef,0,0
@RUILANTAN-mw2qm,1,0
@klausdugrau,1,0
@priscilapri9607,1,0
@AlanRodrigues-ty6em,1,0
@MariaDaSilva-p7j,1,0
@samiramuniz19,1,0
@Binhoff.90,1,0
@MariaEduardaRodrigues-c7v4q,1,0
@claudineiaraquel4958,1,0
@lucianesousa6780,1,0
@thaliasouza8100,1,0
@MGZINN-u8y,1,0
@AdjairSanchesCoelho,1,0
@thurzin55x44,1,0
@Cunha-s7k,1,1
@hellengalvao2449,1,0
@edlene-b8p,1,0
@NetoSilva-b8i,1,0
@Mestre_dos_edits7,1,0
@fabianacostarabelo4371,1,0
@Lupida3DStudio,1,0
@banguela-artss,1,0
@MiguelAderia,3,0
@MolecaArteira-w2t,1,0
@julianagracielagomesferrei4592,1,0
@gonoise-qt3xe,1,0
@LaraVitória-j6n,1,0
@felipecarvalho706,1,0
@APENASUMAPITAYA,1,0
@AlineSantos-wf5bq,1,0
@cristianacorreia9780,1,0
@AngélicaGomes-d8y,1,0
@LíviaLopes-q4z,1,0
@Lcw_OriginalRip,1,0
@LucasRochaRabellodeAndrade,1,0
@AnaLiviaOliveira-z6i,1,0
@williammedeiros1976,1,2
@Oiiytb78,1,0
@MariaLaura-d3b,1,0
@AnnyBeatriz-s5v,1,0
@EduardDudu-e8i,1,0
@deborahraqueldas.fonseca5261,1,0
@fabiorp_yt,1,0
@almeidapaisagismo8603,2,0
@SamueltelesRodrigues,1,0
@ShadowStorm_X-e6u,1,0
@daylapereira6545,1,0
@MurilloAlves-uv1bd,1,0
@Marcos-Machado,1,0
@wellingtonoliveira5627,2,0
@sophiakovari8693,1,0
@duartecarneiro9213,1,0
@LauraRabelo-2016,1,1
@JoseLucas-372,0,0
@DiegoMateusdosreis,1,0
@fernandasantana7909,1,0
@nawiitplayer-e3l,1,0
@daianeaparecida3563,1,0
@HeitorJose-fg5hc,1,0
@sheilaguimaraes6651,1,0
@SophiaOrue-c2s,1,0
@patinha-f5f,1,0
@samuelvictormaiamartins5838,1,0
@Portalemillyvick-c9,2,0
@BZINFC25,1,0
@lucienilu5066,1,0
@4kferreira684,1,0
@judy0582,1,0
@LORRANPAIVA9316,1,0
@Leozz-x7d,1,0
@Re03filhos,1,0
@pamelladias5141,1,0
@Grupoazul-w1t,1,0
@rafaelakaroline1494,1,0
@mundoem5minutos-y6h,2,2
@WeLoveBrawl22,1,2
@Fran50cisca,1,0
@MigueuMigueu,2,1
@thiagoalexsandra6672,1,0
@ScicoSacai,1,0
@nilopereira7651,1,0
@brunacamila10,1,0
@RafaelAlvesMeer,1,1
@GJM.MA.,1,0
@melsantos6638,1,0
@lpcristiane,2,0
@augusto8573,2,0
@Pinto-u9d,1,0
@leozin_2210,6,1
@GustavoCornelyLerner,1,0
@MigzOFC,2,0
@Demonghoat,1,0
@Deusefiel72-c4d,2,0
@AbraaoSantana7118,1,0
@mikaellyVitória-b9q,1,0
@MURILOGAMER-w6p,1,0
@pvk_franzinha09,1,0
@pams_akaka,1,0
@VitóriaSampaioRodrigues-d6o,1,0
@FabricioCerdeira-d9l,2,0
@Dean_pt,1,1
@MARCELOGAMEROFC2,1,1
@JoseMiguel-t9u,0,0
@adrianadario838,1,0
@GyanCaio,1,0
@MatheusLino-l2e,1,0
@Rodreli,1,2
@LeviVieira-m4p,1,0
@cidagodinho2935,1,0
@miguelmurta8291,1,0
@FekulasWorld,1,0
@EnzoZagas,2,0
@saulonascimento6507,1,0
@Bluish_azulado,1,0
@pritav193,1,0
@LarissaReis-k8m,2,3
@CODE929-z1w,0,0
@Emanuele-j2b,1,1
@dacruzkelsychanel1387,1,0
@MuriloMuriloBraga,3,0
@DavidLuca-og8kt,2,0
@luna.azevedo,1,0
@LogisticaKSBJdai,1,0
@mochillaplay2385,1,1
@lipxrs,0,0
@Eliseu05,1,0
@playzard14727,1,0
@GuilhermeAleixo-k6f,1,3
@Nãoseioqcolocar-k9p,1,4
@ISABELLYVITORIACHIMELLO,1,0
@edilsondasilva.1385,1,0
@TaniellyRittaJorgeAzambuja,1,0
@cellogforce,2,1
@gabrielyoutuberr,2,4
@VitoriavergnasouzaVergnasouza,3,0
@victoriayt_blox124,1,0
@CarlosEduardoSaldanhaCarolinaS,1,2
@EliassouzasilvaSouza-e3d,5,0
@VaiViajarr,1,0
@cleberraux6577,1,0
@ruca4937,3,2
@isacromano12,1,0
@MatheusLima-y6s4c,1,0
@mirelaMedeiros-9,1,0
@AillaCerqueira,1,0
@edilene-l6j,1,0
@renatogodoycar,1,0
@panicx23freestyle,1,2
@adrianamoura2139,1,0
@fadolamineyamal-980,2,2
@PedroCostah,1,0
@pamelapam7103,1,0
@hnobredinisKaleb,2,0
@JuliaSena100,1,0
@marks08-y6q,1,0
@leonardo-p4z6h,1,0
@BenairaSoares,1,0
@LucineyMC,1,0
@joao12526,1,0
@saragizely56,1,2
@DaviSilva-j4n,1,3
@DavidDaivinho,2,0
@mennemalvade,1,0
@mb_ggip-s57,1,0
@brendakesia6117,1,0
@CarolinaScaramelodeFaria,1,0
@siaa191,1,0
@AnaJuliaRodriguesdeOliveir-i6m,2,0
@LuhLuh-d7q7t,1,0
@notoriousdiego1048,1,0
@luismiguel8958,1,0
@selesgoncalves6029,3,0
@NicolasDaniel-b2v,4,2
@ReiDoInferno,0,0
@JoãolucasLealcaravalho,1,0
@VitorAbreu-h1v,2,0
@dhamiryapereira6997,1,0
@janinesantos8410,1,0
@Miguel-x2g,2,0
@LaraGabrielly-p6z,2,3
@spikezindobralw,1,0
@Thallesreis-v6m,1,1
@Vimanu_bloxof,1,2
@nathsebong4599,0,0
@celiavargas7389,1,1
@moonkk8367,0,0
@edududulives,1,0
@ClaraMiranda-600,2,2
@VaniaSantos-bd8ll,1,0
@lisleicalabro6478,1,0
@JaniceJaines,1,1
@NeuzaSeverino-s1v,1,0
@alexandrerosa6893,1,0
@EMANUELL_e_DAVI,1,0
@Isadorakjop,1,0
@julinha1105,1,3
@CaioAwesome,0,0
@Arturgreg,1,0
@lannesilva7991,1,0
@fabriciorodrigues-l2f,1,0
@ledamartins15,1,0
@KauanMoreira-q5t,1,0
@edinaldoje22,1,0
@PablinyBarreto,1,0
@YunaiaMeneses,1,0
@odeioarthurblue,1,0
@KARENCRISTINaLimaSimões,3,0
@LuanaMachado-y7j,1,1
@AnnaAlycemariaLeandro,2,0
@Freds170,1,0
@flavinhalopescroche,1,0
@AzarielPaulo,1,3
@LuizFelix-nh6wg,1,0
@AnneCristine-e5x,2,0
@edivaldopereira3647,1,0
@LuisSena-ud2ee,1,1
@KisameOFICIALAlvarenga,1,0
@Minions-2tu,1,0
@EvandroMoreira-s4v,1,0
@HagatathalyaMachadoOliveir-x5d,1,0
@GuilhermeHardezonSAlves,1,0
@MarineteMelo-uq7pz,1,1
@MICHAELLópez-i6j,1,0
@ALASTOR-1006,1,5
@Miguel_xz-y7,1,0
@pessoasdesucesso_123,1,0
@JBL_ESTOURADA,1,1
@CioneAlves-d3q,1,0
@mailsonmaciel9137,3,0
@mundodalua-zq6rl,1,0
@AlexKalebe-h5x,3,0
@Oliveiraeric124,1,0
@KauêJunior-p1e,2,0
@Gs_Moraes,1,0
@caps_edits-timtintaspio,1,0
@malucrhistine,1,0
@mariahelena-z8s6l,1,0
@ouyuuuuu,1,0
@matildedomingues5758,1,0
@taspio-132,1,0
@HericAntonielSilva,2,0
@eliezercarolino5831,1,1
@sabrinalopes7501,1,0
@Raphael-w4t,1,0
@Arthur-m7r8i,1,1
@ginamachado2014,1,0
@Anysophia-v5r,1,0
@samuelcostaroza1871,1,0
@mayaracristina282,1,0
@Porco_Mil_Grau,1,0
@ViníciusSantos-k7z,1,0
@MarkHenry-h7r,1,0
@brunocarolperellesdemoraes9840,1,0
@iamAllanaAraujo1234,1,0
@JoséRenato-s7k2y,1,0
@WZ_L0u_fera,1,0
@DanielCarvalho-p6o,1,0
@YsadoraLopesdaluz-w4h,2,10
@CleberLuiz-v1c1s,0,0
@z_Yoshio,0,0
@fernandapereira1181,3,0
@maricosti,1,0
@Jeffersondos-t5x,1,0
@nadia.nmateuus,1,0
@RoberthTomas-i2w,1,0
@MariaCecilia-i9y5y,1,0
@YASMINKamilly-z2v,1,0
@natashapaiva3917,1,0
@agnaldopiresdonascimento8309,2,0
@MariaAntonia-r8u6o,1,0
@powerfitnesscompany7040,1,2
@fabianavieira6831,1,0
@foguinho_blox0124,1,0
@DARK-nf3dx,1,0
@pritzgu1175,1,0
@anacecilia.007,1,0
@douglasamaral1520,2,0
@mitoamiajxxbg,1,0
@IsaacLima-u8d,1,0
@lcw_sukunaYT8,1,0
@raiodeindra,1,0
@Barbarayoung2025,1,0
@AlexsandroMiguel-g6r,1,0
@BenicioTavaresSantos,1,1
@ShibyhOsu,1,0
@edileneferreira7908,1,0
@thiagodasilvacorreia-g3q,1,0
@Yuri-l2i4x,1,0
@Rayssabts7-h7w,2,0
@JayaneKevelyn,1,0
@livieg9950,1,0
@emymiss1417,1,0
@FãdoTASPIO-m6g,1,0
@PericlesAndrade-ps7ef,1,0
@PedroSilva-t1l,1,0
@Gustsilla,1,0
@waltergandra,1,0
@Geralgrau,1,0
@suelinascimento5034,1,0
@EoBG115,1,0
@depressãof33.3,1,0
@Leonormota123,1,0
@deysemayre2593,1,0
@claudiagoncalves9367,1,0
@lanagomes1076,1,0
@axlkiller7747,1,0
@GetulioTulher,1,0
@RosimarOliveira-p8i,3,0
@renansequis,2,0
@renatochapchap7273,1,0
@SamuelMenofarias,1,0
@RonyJunior-n7b,1,0
@AyllaIzabel-g2b,1,0
@JoãoArthur0303,1,0
@AgathaDara-j9g,1,1
@AntoniaAraújoZavoli,3,0
@lucianagoldner8231,1,0
@BIEL87043,1,0
@Rage2k200,1,0
@danielanjos5267,1,0
@YaraMoreira-g7y,1,0
@DavidStive-h4y,1,0
@Francisco-n4e6y,1,0
@Anna_Oliv,1,0
@rbmcnc9002,1,0
@DARKC00LKID267,1,0
@MarialuizaMeirelesvargas,1,0
@CalebeGamersCH,1,0
@Luciana-zy9xp,1,0
@polyanasantosmoreira1367,1,0
@espalhando_o_evagelho,1,0
@Nathanzim_blox,1,0
@BentoBentinho-p5p,1,0
@Martimjs4444,1,0
@joaopedrodias365,3,0
@nelsonsantander3827,1,0
@gabrielbritodossantos7908,1,0
@ravennalaura7979,1,0
@AlanildoEliasBarbosa,4,2
@matossouza8646,1,0
@daysix20.16,1,0
@ingridmaiden,1,0
@sissyandradefly,1,0
@Wakai.,0,0
@davidhenriquesvieira7862,1,0
@lucimarferreira5935,1,0
@amandacosta5782,1,0
@jeffersonmachado6589,1,0
@luismoutinho2025,1,1
@minpaulson,1,0
@izabelferraz503,1,0
@YarllaConceição-u4o,1,1
@DeyvissondealmeidamedeiroAlmei,1,0
@rosangeladepinhoanunciacao4669,1,0
@EdnaDeSouzaLima-q9s,1,0
@DaviMourão900,1,0
@MatheusHenrique-uy6br,1,0
@kah-yd2hr,0,0
@silviafaganello5863,1,0
@selmasilva7657,1,0
@MOnA-wu9wc,1,0
@EsportivoL,1,0
@antoniPA12,1,0
@EmersonSantosGuitar,1,1
@jessicasalima,3,1
@Luz-i8i8p,1,0
@M.silvadias_10j,0,0
@patriciacleide3424,1,0
@MariaLucia-vq8cq,1,0
@adamalex,1,0
@MariaAlicy-p4u2b,1,0
@RAYSSAHADJABARBOSADOSSANTO-o4g,1,0
@davizinhos_26,1,0
@leticiadrumond9469,1,0
@eduardamarques2907,1,0
@happyangelfox,1,0
@nauRLana,1,0
@ExchangeLuazul,1,0
@Valsilvadiariodeumacatadora,1,0
@Jullყ.Ju-c8n,1,0
@cleidescritora,1,5
@namito-non1757,0,0
@josemiguelledesma1632,1,0
@wandapereira2384,1,0
@agrestebahia3683,1,1
@claudiop.lpassabomlopes6275,1,0
@NataliaSoares-px1gj,1,0
